villageCode,villageName,parishCode
136-007-01-50-01,AGOROVU B,136-007-01-50
136-007-01-50-02,ARIKO A,136-007-01-50
136-007-01-50-03,ARIKO B,136-007-01-50
136-007-01-50-04,OLIVU B,136-007-01-50
136-007-01-50-05,ROBUYIA,136-007-01-50
136-013-01-01-01,ACADEMY CELL,136-013-01-01
136-013-01-01-02,ARUA HILL CELL,136-013-01-01
136-013-01-01-03,CHONGOLOYA CELL,136-013-01-01
136-013-01-01-04,JUNIOR QUARTER CELL,136-013-01-01
136-013-01-01-05,NIVA CELL,136-013-01-01
136-013-01-01-06,NSAMBIA NORTH CELL,136-013-01-01
136-013-01-01-07,NSAMBIA SOUTH CELL,136-013-01-01
136-013-01-02-01,HOSPITAL CELL,136-013-01-02
136-013-01-02-02,ARUA PUBLIC CELL,136-013-01-02
136-013-01-02-03,CENTRAL MARKET CELL,136-013-01-02
136-013-01-02-04,GAAGAA CELL,136-013-01-02
136-013-01-02-05,GURUA CELL,136-013-01-02
136-013-01-02-06,OLD BUS PARK CELL,136-013-01-02
136-013-01-02-07,POLICE CELL,136-013-01-02
136-013-01-03-01,ANYAFIO WEST CELL,136-013-01-03
136-013-01-03-02,ANYAFIYO CENTRAL CELL,136-013-01-03
136-013-01-03-03,ANYAFIYO EAST CELL,136-013-01-03
136-013-01-03-04,EWAVIO CELL,136-013-01-03
136-013-01-03-05,GOLF COURSE,136-013-01-03
136-013-01-03-06,MVARA S S CELL,136-013-01-03
136-013-01-03-07,ZAMBIA CELL,136-013-01-03
